stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
EO340,1655,"BOTTRIELL / CHARLEMAGNE",,45.470089,-75.487793,,,0
EO345,1581,"BOTTRIELL / CHARLEMAGNE",,45.469856,-75.487122,,,0
EO355,2766,"BOTTRIELL / MERKLEY",,45.471638,-75.489914,,,0
EO400,2746,"MONTCREST / ADENCLIFFE",,45.484119,-75.484039,,,0
EO405,1780,"MONTCREST / LALANDE",,45.485302,-75.481544,,,0
EO410,1777,"MONTCREST / CHEVERNY",,45.485367,-75.480522,,,0
EO415,2767,"MONTCREST / TALCY",,45.485466,-75.479752,,,0
EO420,2770,"MONTCREST / TALCY",,45.485222,-75.479256,,,0
EO425,2768,"MONTCREST / COOKSHIRE",,45.483974,-75.477646,,,0
EO430,2771,"MONTCREST / CHEVERNY",,45.483929,-75.477859,,,0
EO435,2769,"MONTCREST / WATTERS",,45.482956,-75.476524,,,0
EO445,2772,"MONTCREST / WATTERS",,45.482609,-75.476028,,,0
EO450,6784,"WATTERS / VARENNES",,45.481529,-75.476112,,,0
EO480,1835,"GARDENWAY / CHARLEMAGNE",,45.468132,-75.48642,,,0
EO485,7886,"GARDENWAY / CHARLEMAGNE",,45.46843,-75.486351,,,0
EO490,7870,"GARDENWAY / LATOUR",,45.465981,-75.486435,,,0
EO495,7885,"GARDENWAY / OAKLAWN",,45.465656,-75.486252,,,0
EO500,7871,"GARDENWAY / HARROWSMITH",,45.463963,-75.485168,,,0
EO505,7884,"GARDENWAY / DES CONIFÈRES",,45.464081,-75.484962,,,0
EO510,7872,"GARDENWAY / DU BUISSON",,45.463955,-75.482315,,,0
EO515,7883,"GARDENWAY / DES CONIFÈRES",,45.464195,-75.481926,,,0
EO520,7873,"GARDENWAY / ESPLANADE",,45.46563,-75.480171,,,0
EO525,7882,"GARDENWAY / ESPLANADE",,45.465401,-75.480553,,,0
EO530,6851,"ORCHARDVIEW / NORTHAMPTON",,45.469059,-75.479233,,,0
EO532,7881,"ORCHARDVIEW / NORTHAMPTON",,45.469536,-75.479309,,,0
EO534,3698,"ORCHARDVIEW / GARDENWAY",,45.466789,-75.477982,,,0
EO535,1834,"GARDENWAY / ORCHARDVIEW",,45.46645,-75.478432,,,0
EO540,3643,"ORCHARDVIEW / GARDENWAY",,45.466084,-75.477531,,,0
EO545,1395,"ORCHARDVIEW / INNES",,45.465221,-75.476822,,,0
EO550,7903,"ORCHARDVIEW / INNES",,45.464951,-75.476814,,,0
EO555,6849,"ORCHARDVIEW / GARDENWAY",,45.467014,-75.477966,,,0
EO560,6868,"GARDENWAY / BOAK",,45.467106,-75.476326,,,0
EO565,7880,"GARDENWAY / LEJEUNE",,45.467464,-75.476181,,,0
EO570,7879,"GARDENWAY / NORTHLANDS",,45.468399,-75.474968,,,0
EO575,7878,"GARDENWAY / PARADISE",,45.469048,-75.47316,,,0
EO577,7877,"GARDENWAY / SATURN",,45.470314,-75.470947,,,0
EO578,6863,"GARDENWAY / PORTOBELLO",,45.470848,-75.469994,,,0
EO579,7868,"PORTOBELLO / NESTING",,45.469086,-75.467262,,,0
EO580,6162,"GARDENWAY / NORTHLANDS",,45.468353,-75.474701,,,0
EO585,7875,"GARDENWAY / 1ST PARADISE",,45.46899,-75.472801,,,0
EO587,7876,"GARDENWAY / 2ND PARADISE",,45.470535,-75.470306,,,0
EO588,6171,"PORTOBELLO / GARDENWAY",,45.47068,-75.469292,,,0
EO589,6163,"PORTOBELLO / NESTING",,45.469406,-75.467728,,,0
EO590,6164,"INNES / PORTOBELLO",,45.467339,-75.466911,,,0
EO595,8293,"PORTOBELLO / INNES",,45.467674,-75.466339,,,0
EO602,594,"INNES / TENTH LINE",,45.460949,-75.487289,,,0
EO610,1729,"INNES / METRO GROCERY STORE",,45.46143,-75.485649,,,0
EO612,1712,"INNES / METRO GROCERY STORE",,45.461735,-75.485207,,,0
EO615,7847,"INNES / DORIMA",,45.462341,-75.48288,,,0
EO620,1805,"INNES / DORIMA",,45.462738,-75.482056,,,0
EO625,7848,"INNES / ESPRIT",,45.464493,-75.476036,,,0
EO630,7851,"INNES / ORCHARDVIEW",,45.464287,-75.476929,,,0
EO645,7867,"INNES / AD. 4831",,45.465752,-75.471909,,,0
EO650,6165,"INNES / AD. 4831",,45.466022,-75.471756,,,0
EO665,6299,"INNES / PORTOBELLO",,45.467422,-75.465591,,,0
EO680,3241,"INNES / PROVENCE",,45.469009,-75.459641,,,0
EO682,571,"INNES / PROVENCE",,45.468933,-75.460495,,,0
EO688,3265,"INNES / TRIM",,45.470459,-75.455009,,,0
EO692,3242,"INNES / TRIM",,45.470158,-75.455574,,,0
EO715,8946,"VARENNES / WATTERS",,45.481022,-75.475891,,,0
EO717,6322,"PORTOBELLO / GARDENWAY",,45.471264,-75.469482,,,0
EO718,6323,"PORTOBELLO / HENNESSY",,45.472538,-75.470001,,,0
EO720,7897,"VARENNES / SHEENBORO",,45.479046,-75.474129,,,0
EO721,5907,"PORTOBELLO / TRIM",,45.477757,-75.465775,,,0
EO723,5909,"PORTOBELLO / TRIM",,45.477627,-75.46563,,,0
EO725,8458,"VARENNES / TEMPO",,45.479668,-75.474182,,,0
EO726,5906,"PORTOBELLO / AD. 1538",,45.476563,-75.468018,,,0
EO729,5908,"PORTOBELLO / AD. 1538",,45.476444,-75.467827,,,0
EO730,8967,"VARENNES / COMO",,45.476772,-75.473244,,,0
EO735,2775,"VARENNES / COMO",,45.477627,-75.473412,,,0
EO740,7898,"VARENNES / TRENHOLM",,45.475368,-75.472519,,,0
EO745,2776,"VARENNES / COMO",,45.476109,-75.47271,,,0
EO750,7899,"VALIN / VARENNES",,45.474415,-75.472473,,,0
EO755,2777,"VARENNES / VALIN",,45.474869,-75.472069,,,0
EO775,476,"VALIN / TRIM",,45.472557,-75.45713,,,0
EO778,2057,"VALIN / SCULLY",,45.472137,-75.457634,,,0
EO779,2056,"VALIN / PROVENCE",,45.471451,-75.460953,,,0
EO780,478,"VALIN / PROVENCE",,45.471611,-75.460884,,,0
EO784,2055,"VALIN / WINSOME",,45.472221,-75.463623,,,0
EO785,479,"VALIN / WINSOME",,45.472317,-75.463417,,,0
EO789,2054,"VALIN / LIBERTY",,45.473103,-75.465637,,,0
EO790,480,"VALIN / DEMETER",,45.472961,-75.464874,,,0
EO794,2053,"VALIN / JERSEY",,45.473957,-75.46759,,,0
EO795,481,"VALIN / FRENETTE",,45.474388,-75.46833,,,0
EO797,2052,"VALIN / PORTOBELLO",,45.474442,-75.469452,,,0
EO800,1338,"PORTOBELLO / GARDENWAY",,45.470612,-75.468956,,,0
EO805,8499,"TAYLOR CREEK / LACOLLE",,45.489418,-75.486809,,,0
EO806,750,"TAYLOR CREEK / LACOLLE",,45.488911,-75.486473,,,0
EO807,2778,"TAYLOR CREEK / LACOLLE",,45.490517,-75.487068,,,0
EO808,751,"TAYLOR CREEK / LACOLLE",,45.490192,-75.486794,,,0
EO810,2779,"TAYLOR CREEK / VIMONT",,45.492123,-75.485336,,,0
EO811,752,"TAYLOR CREEK / VIMONT",,45.49197,-75.485352,,,0
EO820,1405,"TRIM / ST JOSEPH",,45.489296,-75.478355,,,0
EO825,1406,"TRIM / OLD MONTREAL",,45.489296,-75.478172,,,0
EO830,2780,"TAYLOR CREEK / LACOLLE",,45.491703,-75.481613,,,0
EO831,1204,"TAYLOR CREEK / LACOLLE",,45.491707,-75.481819,,,0
EO835,699,"TRIM / DAIRY",,45.491287,-75.479698,,,0
EO840,1403,"TRIM / DAIRY",,45.491623,-75.479614,,,0
EO842,2090,"TRIM PARK & RIDE",,45.492962,-75.477432,,,0
EO844,2091,"TRIM PARK & RIDE",,45.492908,-75.47757,,,0
EO855,2781,"TAYLOR CREEK / TRIM",,45.491558,-75.480614,,,0
EO856,753,"TAYLOR CREEK / TRIM",,45.491459,-75.48053,,,0
EO900,3029,"TRIM 2A",,45.493309,-75.480354,,,0
EO920,3029,"TRIM 1A",,45.493221,-75.480301,,,0
EP900,3028,"ORLÉANS 1A",,45.478493,-75.519569,,,0
EP910,3028,"ORLÉANS 1B",,45.478683,-75.519066,,,0
EP920,3028,"ORLÉANS 1C",,45.47887,-75.518593,,,0
EP930,3028,"ORLÉANS 2A",,45.4786,-75.518478,,,0
EP940,3028,"ORLÉANS 2B",,45.478416,-75.519043,,,0
EP950,3028,"ORLÉANS 2C",,45.478237,-75.519508,,,0
EP960,3075,"ORLÉANS - PARK & RIDE 4A",,45.480103,-75.519836,,,0
EQ005,6308,"PORTOBELLO / INNES",,45.466888,-75.466171,,,0
EQ010,6309,"PORTOBELLO / MARKWICK",,45.466408,-75.46579,,,0
EQ020,6310,"PORTOBELLO / CHAREST",,45.46484,-75.466469,,,0
EQ030,6313,"PORTOBELLO / CHAREST",,45.464489,-75.46637,,,0
EQ035,1363,"PORTOBELLO / SCALA",,45.462524,-75.466072,,,0
EQ040,6314,"PORTOBELLO / NANTES",,45.459942,-75.465073,,,0
EQ045,1366,"PORTOBELLO / SCALA",,45.462353,-75.466232,,,0
EQ055,1367,"PORTOBELLO / NANTES",,45.459637,-75.465271,,,0
EQ065,1364,"PORTOBELLO / MARTELLO",,45.456593,-75.46595,,,0
EQ070,355,"PORTOBELLO / BRIAN COBURN",,45.454617,-75.465477,,,0
EQ075,354,"PORTOBELLO / BRIAN COBURN",,45.454884,-75.465012,,,0
EQ080,330,"PORTOBELLO / CAPREOL",,45.456242,-75.465996,,,0
EQ090,331,"BRIAN COBURN / BOISFRANC",,45.454235,-75.469742,,,0
EQ093,6961,"BRIAN COBURN / PORTOBELLO",,45.454727,-75.464417,,,0
EQ095,356,"BRIAN COBURN / BOISFRANC",,45.454098,-75.469757,,,0
EQ101,547,"PROVENCE / INNES",,45.468399,-75.460045,,,0
EQ103,3656,"PROVENCE / INNES",,45.468704,-75.459885,,,0
EQ104,5911,"BRIAN COBURN / ESPRIT",,45.453602,-75.472427,,,0
EQ105,358,"ESPRIT / BRIAN COBURN",,45.453659,-75.473076,,,0
EQ106,5910,"BRIAN COBURN  / ESPRIT",,45.453152,-75.473343,,,0
EQ110,359,"ESPRIT / GALLERIA",,45.454754,-75.473686,,,0
EQ120,332,"EXPRIT / GALLERIA",,45.454735,-75.473419,,,0
EQ123,789,"MILLENIUM / E.S. GISÈLE LALONDE",,45.46701,-75.4459,,,0
EQ130,333,"ESPRIT / AQUAVIEW",,45.457577,-75.475182,,,0
EQ135,334,"ESPRIT / AQUAVIEW",,45.457867,-75.475533,,,0
EQ140,492,"TENTH LINE / VANGUARD",,45.458603,-75.486389,,,0
EQ157,5913,"BRIAN COBURN / LAKERIDGE",,45.452015,-75.477043,,,0
EQ162,5912,"BRIAN COBURN / AQUAVIEW",,45.452141,-75.477196,,,0
EQ171,5916,"TENTH LINE / LAKEPOINTE",,45.454605,-75.484161,,,0
EQ172,5915,"BRIAN COBURN / TENTH LINE",,45.450642,-75.481529,,,0
EQ173,5917,"TENTH LINE / LAKEPOINTE",,45.453953,-75.483994,,,0
EQ174,5914,"BRIAN COBURN / TENTH LINE",,45.450794,-75.481628,,,0
EQ175,493,"TENTH LINE / VANGUARD",,45.458469,-75.486649,,,0
EQ180,2059,"TENTH LINE / INNES",,45.460632,-75.4879,,,0
EQ182,5947,"TENTH LINE / INNES",,45.460304,-75.487381,,,0
EQ210,1360,"ESPRIT / DU PLATEAU",,45.463081,-75.476105,,,0
EQ220,1361,"ESPRIT / SCALA",,45.4632,-75.47596,,,0
EQ230,1373,"ESPRIT / CHARDONNAY",,45.460266,-75.476257,,,0
EQ240,1362,"ESPRIT / CHARDONNAY",,45.4604,-75.476089,,,0
EQ300,3328,"MILLENIUM / E.S. GISÈLE LALONDE",,45.466957,-75.445824,,,0
EQ310,1290,"TRIM / INNES",,45.470417,-75.454231,,,0
EQ315,9072,"TRIM / SALZBURG",,45.468182,-75.452812,,,0
EQ320,9073,"TRIM / SALZBURG",,45.468952,-75.453453,,,0
EQ330,9075,"MILLENNIUM / TRIM",,45.465717,-75.451027,,,0
EQ331,1090,"MILLENNIUM / TRIM",,45.465607,-75.450775,,,0
EQ340,1207,"TRIM / MONTMERE",,45.46283,-75.450005,,,0
EQ341,1208,"TRIM / MONTMERE",,45.463009,-75.449883,,,0
EQ345,1211,"TRIM / PINNACLE",,45.460667,-75.448586,,,0
EQ346,1209,"TRIM / PINNACLE",,45.459942,-75.448402,,,0
EQ348,1213,"TRIM / BRIAN COBURN",,45.458569,-75.447624,,,0
EQ350,709,"MONTMERE / LINARIA",,45.46196,-75.452377,,,0
EQ355,710,"MONTMERE / LINARIA",,45.461857,-75.452187,,,0
EQ360,711,"MONTMERE / PLAINHILL",,45.460396,-75.45472,,,0
EQ365,712,"MONTMERE / PLAINHILL",,45.460484,-75.454498,,,0
EQ367,1220,"MONTMERE / BRIAN COBURN",,45.457489,-75.4534,,,0
EQ379,1317,"BRIAN COBURN / TRIM",,45.45797,-75.447868,,,0
EQ380,6923,"BRIAN COBURN / MONTMERE",,45.457184,-75.453812,,,0
EQ381,1215,"BRIAN COBURN / MONTMERE",,45.457073,-75.452988,,,0
EQ382,6922,"BRIAN COBURN / PROVENCE",,45.45657,-75.45649,,,0
EQ384,6921,"BRIAN COBURN / PROVENCE",,45.456707,-75.456551,,,0
EQ386,6920,"BRIAN COBURN / NANTES",,45.455734,-75.459732,,,0
EQ388,6919,"BRIAN COBURN / NANTES",,45.455647,-75.460693,,,0
EQ405,3374,"LAKERIDGE / LAKERIDGE",,45.449989,-75.476151,,,0
EQ408,5923,"LAKERIDGE / GOLDENBROOK",,45.44693,-75.474258,,,0
EQ410,3375,"LAKERIDGE / LAKERIDGE",,45.449909,-75.476326,,,0
EQ411,5922,"LAKERIDGE / GOLDENBROOK",,45.446934,-75.474442,,,0
EQ418,5919,"HARVEST VALLEY / SPARKMAN",,45.44548,-75.476982,,,0
EQ421,5918,"HARVEST VALLEY / SPARKMAN",,45.445389,-75.476715,,,0
EQ500,1259,"PORTOBELLO / BRIAN COBURN",,45.454327,-75.464912,,,0
EQ504,1257,"PORTOBELLO / STORMWIND",,45.451725,-75.463394,,,0
EQ508,1258,"PORTOBELLO / SUMMER DAYS",,45.451782,-75.463203,,,0
EQ512,1246,"PORTOBELLO / SUMMER SKY",,45.449184,-75.461945,,,0
EQ516,1247,"PORTOBELLO / SUMMER SKY",,45.449848,-75.462112,,,0
EQ900,3076,"MILLENNIUM 1A",,45.465324,-75.448349,,,0
EQ910,3076,"MILLENNIUM 2A",,45.465294,-75.448105,,,0
ER130,2250,"NAVAN / RENAUD",,45.430321,-75.515091,,,0
ER140,2251,"NAVAN / GLENLIVET",,45.429077,-75.510719,,,0
ER150,2252,"NAVAN / GLENLIVET",,45.429203,-75.51062,,,0
ER160,2253,"NAVAN / AD. 3342",,45.427612,-75.504684,,,0
ER170,2254,"NAVAN / AD. 3349",,45.427734,-75.504349,,,0
ER180,2255,"NAVAN / AD. 3516",,45.42712,-75.497856,,,0
ER190,2256,"NAVAN / AD. 3509",,45.427349,-75.498497,,,0
ER200,2257,"NAVAN / AD. 3548",,45.426796,-75.49604,,,0
ER210,2258,"NAVAN / AD. 3573",,45.426895,-75.495979,,,0
ER220,2259,"NAVAN / AD. 3554",,45.426296,-75.491402,,,0
ER230,2260,"NAVAN / AD. 3659",,45.426395,-75.491196,,,0
ER240,2261,"NAVAN / MER BLUE",,45.425728,-75.487907,,,0
ER245,1048,"NAVAN / MER BLEUE",,45.425129,-75.486374,,,0
ER250,2262,"NAVAN / MER BLUE",,45.42569,-75.487602,,,0
ER260,2263,"NAVAN / DIAMOND",,45.424572,-75.484749,,,0
ER265,1038,"NAVAN / AD. 3842",,45.423798,-75.481621,,,0
ER270,2264,"NAVAN / DIAMOND",,45.42469,-75.484673,,,0
ER275,1036,"NAVAN / AD. 3982",,45.423534,-75.476189,,,0
ER280,1037,"NAVAN / AD. 3827",,45.423889,-75.481606,,,0
ER285,1034,"NAVAN / AD. 4032",,45.42297,-75.473236,,,0
ER290,1035,"NAVAN / ADD 3971",,45.423584,-75.475822,,,0
ER295,1032,"NAVAN / AD. 4118",,45.422245,-75.469025,,,0
ER300,1033,"NAVAN / AD. 4019",,45.423103,-75.473198,,,0
ER305,2265,"NAVAN / TENTH LINE",,45.421722,-75.465836,,,0
ER310,1031,"NAVAN / AD. 4125",,45.422344,-75.46888,,,0
ER315,1028,"NAVAN / AD. 4296",,45.421745,-75.460434,,,0
ER320,2266,"NAVAN / TENTH LINE",,45.421726,-75.465134,,,0
ER325,1026,"NAVAN / AD. 4388",,45.421604,-75.455925,,,0
ER330,1027,"NAVAN / AD. 4243",,45.421829,-75.460571,,,0
ER335,1024,"NAVAN / CANARY",,45.42128,-75.453667,,,0
ER340,1025,"NAVAN / 4397",,45.42173,-75.455933,,,0
ER345,1022,"NAVAN / AD. 4537",,45.420864,-75.449646,,,0
ER350,1023,"NAVAN / CANARY",,45.421432,-75.453667,,,0
ER360,1021,"NAVAN / AD. 4537",,45.421051,-75.449593,,,0
ER390,2267,"NAVAN / MILTON",,45.421452,-75.446152,,,0
ER400,2268,"NAVAN / MILTON",,45.421291,-75.446304,,,0
ER410,2269,"MUSTANG / NAVAN",,45.423302,-75.440598,,,0
ER420,2270,"NAVAN / MUSTANG",,45.423222,-75.440964,,,0
ER430,2271,"MUSTANG / GALAXIE",,45.419701,-75.439514,,,0
ER440,928,"MUSTANG / GALAXIE",,45.419693,-75.439644,,,0
ER450,2272,"METEOR / MUSTANG",,45.418098,-75.438492,,,0
ER460,2273,"METEOR / MUSTANG",,45.41798,-75.438309,,,0
ER470,2274,"METEOR / SMITH",,45.41872,-75.435745,,,0
ER480,2275,"METEOR / SMITH",,45.418751,-75.435349,,,0
ER490,2276,"SMITH / FOREST LEA",,45.419849,-75.431343,,,0
ER500,2277,"SMITH / FOREST LEA",,45.419689,-75.431694,,,0
ER510,2278,"SMITH / TRIM",,45.420925,-75.427376,,,0
ER520,2279,"SMITH / TRIM",,45.420879,-75.426918,,,0
ER530,2280,"TRIM / FOREST LEA",,45.419815,-75.42598,,,0
ER540,2281,"TRIM / FOREST LEA",,45.417042,-75.424591,,,0
ER550,2282,"DELSON / BARNWELL",,45.416012,-75.422295,,,0
ER560,2283,"DELSON / BARNWELL",,45.417068,-75.41626,,,0
ER570,2284,"DELSON / VILLEROY",,45.418949,-75.417061,,,0
ER580,2285,"COLONIAL / DELSON",,45.421883,-75.419991,,,0
ER590,2287,"COLONIAL / HENN",,45.421753,-75.421371,,,0
ER595,3738,"COLONIAL / AD. 1296",,45.421925,-75.420639,,,0
ER600,3713,"COLONIAL / FRANK KENNY",,45.422985,-75.409241,,,0
ER605,3737,"COLONIAL / FRANK KENNY",,45.423195,-75.409355,,,0
ER610,3714,"COLONIAL / AD. 1759",,45.425652,-75.400978,,,0
ER615,3736,"COLONIAL / AD. 1740",,45.425789,-75.401276,,,0
ER620,3715,"COLONIAL / ROCKDALE",,45.428551,-75.392548,,,0
ER625,3735,"COLONIAL / ROCKDALE",,45.42873,-75.392708,,,0
ER630,3716,"COLONIAL / HEUVELMANS",,45.433109,-75.375725,,,0
ER635,3734,"COLONIAL / HEUVELMANS",,45.433437,-75.375366,,,0
ER640,3717,"COLONIAL / AD. 2455",,45.435295,-75.367592,,,0
ER645,3733,"COLONIAL / AD. 2454",,45.435486,-75.367722,,,0
ER647,3718,"COLONIAL / DUNNING",,45.437321,-75.360138,,,0
ER649,3732,"COLONIAL / DUNNING",,45.437702,-75.359596,,,0
ER650,3719,"COLONIAL / DESSAINT",,45.440464,-75.34893,,,0
ER655,3720,"SARSFIELD / COLONIAL",,45.441467,-75.344131,,,0
ER660,3721,"3585 SARSFIELD",,45.440174,-75.34269,,,0
ER662,3722,"SARSFIELD / COLONIAL",,45.442116,-75.344231,,,0
ER664,3727,"SARSFIELD / AD. 3420",,45.443584,-75.345222,,,0
ER665,3723,"SARSFIELD / DESSAINT",,45.445065,-75.345734,,,0
ER668,3728,"DESSAINT / SARSFIELD",,45.445297,-75.346176,,,0
ER670,3724,"DESSAINT / SARSFIELD",,45.445442,-75.346275,,,0
ER672,3725,"DESSAINT / AD. 3420",,45.444286,-75.349556,,,0
ER674,3729,"DESSAINT / AD. 3415",,45.444157,-75.34938,,,0
ER675,3726,"DESSAINT / ST HUGHES",,45.442474,-75.349174,,,0
ER677,3730,"DESSAINT / ST HUGHES",,45.442158,-75.348961,,,0
ER680,3731,"DESSAINT / COLONIAL",,45.440838,-75.348656,,,0
ER700,2288,"TRIM / AD. 3435",,45.422215,-75.427315,,,0
ER720,2289,"HENN / TRIM",,45.424896,-75.428276,,,0
ER740,935,"HENN / AUGUST",,45.42524,-75.425751,,,0
ER760,2290,"HENN / LOEPER",,45.424717,-75.424835,,,0
ER780,2291,"HENN / LOEPER",,45.422928,-75.422882,,,0
ER800,2292,"HENN / COLONIAL",,45.421844,-75.422607,,,0
ER820,2293,"COLONIAL / TRIM",,45.421352,-75.425591,,,0
ER825,3739,"COLONIAL / FAIRGREEN",,45.421322,-75.424301,,,0
EZ015,595,"INNES / TRIM",,45.470665,-75.453751,,,0
EZ120,437,"VALIN / INNES",,45.472618,-75.447906,,,0
EZ125,438,"VALIN / PINE VISTA",,45.473404,-75.448479,,,0
EZ130,439,"VALIN / TRAIL SIDE",,45.474575,-75.449318,,,0
EZ135,440,"VALIN / TIMBERTRAIL",,45.47459,-75.450058,,,0
EZ140,441,"VALIN / MONDAVI",,45.475334,-75.452797,,,0
EZ145,442,"VALIN / MONDAVI",,45.47522,-75.453156,,,0
EZ150,443,"VALIN / BREEZEWOOD",,45.474075,-75.454926,,,0
EZ155,444,"VALIN / TRIM",,45.473282,-75.455505,,,0
EZ229,3297,"SPRINGRIDGE / TRIM",,45.478485,-75.465004,,,0
EZ235,3246,"SPRINGRIDGE / TRIM",,45.478573,-75.464684,,,0
EZ240,3259,"SPRINGRIDGE / PEPPERGRASS",,45.479927,-75.464142,,,0
EZ245,3247,"SPRINGRIDGE / LOBELIA",,45.480392,-75.4636,,,0
EZ250,3258,"SPRINGRIDGE / CAPRIHANI",,45.481911,-75.464417,,,0
EZ255,3248,"SPRINGRIDGE / CAPRIHANI",,45.482162,-75.464401,,,0
EZ260,3257,"SPRINGRIDGE / PEPPERGRASS",,45.481949,-75.466728,,,0
EZ265,3249,"SPRINGRIDGE / HEATHERSTONE",,45.482166,-75.466766,,,0
EZ270,3256,"SPRINGRIDGE / TRIM",,45.480751,-75.468658,,,0
EZ275,3250,"SPRINGRIDGE / BIRDSEYE",,45.480915,-75.468735,,,0
EZ280,3255,"TRIM / TEMPO PATHWAY",,45.481823,-75.471581,,,0
EZ285,3251,"TRIM / TEMPO PATHWAY",,45.481945,-75.471436,,,0
EZ290,3254,"TRIM / WATTERS",,45.483585,-75.474426,,,0
EZ295,3253,"TRIM / WATTERS",,45.484081,-75.474686,,,0
EZ300,3276,"TRIM / PATHWAY",,45.485687,-75.476128,,,0
EZ305,3277,"TRIM / GERALD",,45.485565,-75.475708,,,0
EZ320,1407,"OLD MONTRÉAL / GERALD",,45.489952,-75.474937,,,0
EZ325,1408,"OLD MONTRÉAL / GERALD",,45.490112,-75.474937,,,0
EZ330,1409,"OLD MONTRÉAL / AD. 1024",,45.492096,-75.472351,,,0
EZ335,1410,"OLD MONTRÉAL / AD. 1057",,45.492279,-75.472527,,,0
EZ340,1411,"OLD MONTRÉAL / AD. 1138",,45.493885,-75.468086,,,0
EZ345,1412,"OLD MONTRÉAL / AD. 1138",,45.494118,-75.468117,,,0
EZ347,3681,"OLD MONTRÉAL / AD. 1172",,45.496067,-75.466537,,,0
EZ348,3682,"OLD MONTRÉAL / AD. 1183",,45.496246,-75.466751,,,0
EZ355,1415,"FRANK KENNY / OLD MONTRÉAL",,45.502853,-75.455803,,,0
EZ360,1414,"FRANK KENNY / OLD MONTRÉAL",,45.502747,-75.455948,,,0
EZ365,1417,"FRANK KENNY / SEQUOIA",,45.501827,-75.455116,,,0
EZ370,1416,"FRANK KENNY / OLD MONTRÉAL",,45.501759,-75.455322,,,0
EZ375,1419,"FRANK KENNY / JONQUILLE",,45.497818,-75.452415,,,0
EZ380,1418,"FRANK KENNY / JONQUILLE",,45.497955,-75.452774,,,0
EZ385,1421,"WILHAVEN / FRANK KENNY",,45.49506,-75.449013,,,0
EZ390,1420,"FRANK KENNY / WILHAVEN",,45.494938,-75.449272,,,0
EZ395,1423,"WILHAVEN / AD. 1601",,45.496223,-75.445419,,,0
EZ400,1422,"WILHAVEN / AD. 1592",,45.496086,-75.445297,,,0
EZ405,1425,"WILHAVEN / O'TOOLE",,45.499294,-75.432915,,,0
EZ410,1424,"WILHAVEN / O'TOOLE",,45.499138,-75.432854,,,0
EZ415,1427,"WILHAVEN / GEORGES VANIER",,45.499592,-75.430275,,,0
EZ420,1426,"WILHAVEN / GEORGES VANIER",,45.49942,-75.430298,,,0
EZ425,1429,"WILHAVEN / JULES LEGER",,45.499702,-75.427521,,,0
EZ430,1428,"WILHAVEN / JULES LEGER",,45.499538,-75.427498,,,0
EZ435,1430,"WILHAVEN / GAUTHIER",,45.499355,-75.425003,,,0
EZ440,1431,"WILHAVEN / GAUTHIER",,45.49921,-75.425148,,,0
EZ445,1433,"WILHAVEN / SHALOM",,45.498913,-75.42202,,,0
EZ450,1432,"WILHAVEN / SHALOM",,45.498749,-75.422058,,,0
EZ455,1435,"WILHAVEN / QUIGLEY HILL",,45.498886,-75.419228,,,0
EZ460,1434,"WILHAVEN / QUIGLEY HILL",,45.49876,-75.419426,,,0
EZ465,1437,"WILHAVEN / CUMBERLAND RIDGE",,45.498917,-75.416733,,,0
EZ470,1436,"WILHAVEN / CUMBERLAND RIDGE",,45.498753,-75.416779,,,0
EZ475,1439,"WILHAVEN / MILLBURN",,45.499466,-75.41317,,,0
EZ480,1438,"WILHAVEN / WISHBOURNE",,45.49929,-75.413704,,,0
EZ485,1440,"WILHAVEN / MILLBURN",,45.499897,-75.409409,,,0
EZ490,1441,"WILHAVEN / MILLBURN",,45.499718,-75.409454,,,0
EZ495,1443,"WILHAVEN / ROYAL MAPLE",,45.500717,-75.406525,,,0
EZ500,1442,"WILHAVEN / ROYAL MAPLE",,45.500546,-75.406502,,,0
EZ505,1444,"WILHAVEN / MINOGUE",,45.501682,-75.403946,,,0
EZ510,1445,"WILHAVEN / MINOGUE",,45.501564,-75.403801,,,0
EZ515,1446,"WILHAVEN / AD. 2525",,45.502506,-75.401756,,,0
EZ520,1447,"WILHAVEN / AD. 2530",,45.502407,-75.401489,,,0
EZ525,1449,"WILHAVEN / DUNNING",,45.501919,-75.396935,,,0
EZ530,1448,"WILHAVEN / DUNNING",,45.501865,-75.396667,,,0
EZ535,1450,"DUNNING / AD. 1452",,45.503689,-75.397255,,,0
EZ540,1451,"DUNNING / AD. 1450",,45.504055,-75.397133,,,0
EZ545,1452,"DUNNING / BRICKLAND",,45.508701,-75.400215,,,0
EZ547,6582,"1237 DUNNING RD.",,45.511074,-75.401695,,,0
EZ550,1453,"DUNNING / BRICKLAND",,45.508919,-75.400581,,,0
EZ554,6581,"1240 DUNNING RD.",,45.510956,-75.401863,,,0
EZ555,1454,"DUNNING / CUMBERLAND PARK & RIDE",,45.512695,-75.402763,,,0
EZ560,1455,"DUNNING / CUMBERLAND PARK & RIDE",,45.512634,-75.403069,,,0
EZ565,1456,"DUNNING / AD. 1115",,45.51445,-75.403946,,,0
EZ569,3691,"CAMERON / OLD MONTREAL",,45.516796,-75.410263,,,0
EZ570,1457,"DUNNING / AD. 1110",,45.514435,-75.404274,,,0
EZ571,3692,"CAMERON / REGIONAL ROAD 174",,45.518154,-75.410988,,,0
EZ572,9006,"CAMERON / SPARKLE",,45.517578,-75.410965,,,0
